517	I	17575	17636
517	I	17638	17699
517	O	17701	17764
517	O	17766	17786
589	I	17788	17804
589	I	17806	17822
589	I	17824	17842
589	I	17844	17862
589	I	17864	17882
589	I	17884	17902
589	I	17904	17922
589	I	17924	17942
589	I	17944	17962
589	I	17964	17982
589	I	17984	18002
589	I	18004	18022
589	I	18024	18042
589	I	18044	18047
589	I	18049	18065
589	I	18067	18083
589	I	18085	18103
589	I	18105	18123
589	I	18125	18143
589	I	18145	18163
589	I	18165	18183
589	I	18185	18203
589	I	18205	18223
589	I	18225	18243
589	I	18245	18263
589	I	18265	18283
589	I	18285	18303
589	I	18305	18308
589	O	18310	18313
589	O	18315	18325
589	O	18327	18337
589	O	18339	18349
589	O	18351	18361
589	O	18363	18373
589	O	18375	18385
589	O	18387	18397
589	O	18399	18409
589	O	18411	18421
589	O	18423	18433
589	O	18435	18445
589	O	18447	18457
589	O	18459	18467
589	O	18469	18471
589	O	18473	18483
589	O	18485	18495
589	O	18497	18507
589	O	18509	18519
589	O	18521	18531
589	O	18533	18543
589	O	18545	18555
589	O	18557	18567
589	O	18569	18579
589	O	18581	18591
589	O	18593	18603
589	O	18605	18615
589	O	18617	18625
65	I	18627	18682
65	I	18684	18739
65	I	18741	18796
65	I	18798	18853
65	I	18855	18910
65	I	18912	18967
65	I	18969	19024
65	I	19026	19081
65	I	19083	19138
65	I	19140	19195
65	I	19197	19252
65	I	19254	19309
65	I	19311	19366
65	I	19368	19423
65	I	19425	19480
65	I	19482	19537
65	I	19539	19594
65	I	19596	19651
65	I	19653	19708
65	I	19710	19765
65	I	19767	19822
65	I	19824	19879
65	I	19881	19936
65	I	19938	19993
65	O	19995	20038
65	O	20040	20083
65	O	20085	20128
65	O	20130	20173
65	O	20175	20218
65	O	20220	20263
65	O	20265	20308
65	O	20310	20353
65	O	20355	20398
0		20400	20443
0		20445	20488
65	O	20490	20533
65	O	20535	20578
65	O	20580	20623
65	O	20625	20668
65	O	20670	20713
65	O	20715	20758
65	O	20760	20803
65	O	20805	20848
65	O	20850	20893
65	O	20895	20938
65	O	20940	20983
65	O	20985	21028
65	O	21030	21073
65	O	21075	21118
592	I	21120	21211
592	I	21213	21304
592	I	21306	21397
592	I	21399	21490
592	I	21492	21583
592	I	21585	21676
592	I	21678	21769
592	I	21771	21862
592	I	21864	21955
592	I	21957	22048
592	I	22050	22141
592	I	22143	22234
592	I	22236	22327
592	I	22329	22420
592	I	22422	22513
592	I	22515	22606
592	I	22608	22635
592	I	22637	22728
592	I	22730	22821
592	I	22823	22914
592	I	22916	23007
592	I	23009	23100
592	I	23102	23193
592	I	23195	23286
592	I	23288	23379
592	I	23381	23472
592	I	23474	23565
592	I	23567	23658
592	I	23660	23751
592	I	23753	23844
592	I	23846	23937
592	I	23939	24030
592	I	24032	24123
592	I	24125	24152
592	I	24154	24245
592	I	24247	24338
592	I	24340	24431
592	I	24433	24524
592	I	24526	24617
592	I	24619	24710
592	I	24712	24803
592	I	24805	24896
592	I	24898	24989
592	I	24991	25082
592	I	25084	25175
592	I	25177	25268
592	I	25270	25361
592	I	25363	25454
592	I	25456	25483
592	O	25485	25586
592	O	25588	25689
592	O	25691	25792
592	O	25794	25895
592	O	25897	25998
592	O	26000	26101
592	O	26103	26204
592	O	26206	26307
592	O	26309	26410
592	O	26412	26513
592	O	26515	26616
592	O	26618	26719
592	O	26721	26822
592	O	26824	26925
592	O	26927	27028
592	O	27030	27131
592	O	27133	27234
592	O	27236	27322
592	O	27324	27425
592	O	27427	27528
592	O	27530	27631
592	O	27633	27734
592	O	27736	27837
592	O	27839	27940
592	O	27942	28043
592	O	28045	28146
592	O	28148	28249
592	O	28251	28352
592	O	28354	28455
592	O	28457	28558
592	O	28560	28661
592	O	28663	28764
592	O	28766	28867
592	O	28869	28970
592	O	28972	29073
592	O	29075	29161
592	O	29163	29196
592	O	29198	29299
592	O	29301	29402
592	O	29404	29505
592	O	29507	29608
592	O	29610	29711
592	O	29713	29814
592	O	29816	29917
592	O	29919	30020
592	O	30022	30123
592	O	30125	30226
592	O	30228	30329
592	O	30331	30432
592	O	30434	30535
592	O	30537	30638
592	O	30640	30726
25	I	30728	30782
25	I	30784	30838
25	I	30840	30894
25	I	30896	30950
25	I	30952	31006
25	I	31008	31062
25	I	31064	31118
25	I	31120	31174
25	I	31176	31230
25	I	31232	31286
25	I	31288	31342
25	I	31344	31398
25	I	31400	31454
25	I	31456	31510
25	I	31512	31566
25	I	31568	31622
25	I	31624	31678
25	I	31680	31734
25	I	31736	31790
25	I	31792	31846
25	I	31848	31902
25	I	31904	31958
25	I	31960	32014
25	I	32016	32070
25	I	32072	32126
25	I	32128	32182
25	I	32184	32238
25	I	32240	32294
25	I	32296	32350
25	I	32352	32406
25	I	32408	32462
25	I	32464	32518
25	I	32520	32574
25	I	32576	32630
25	I	32632	32686
25	O	32688	32747
25	O	32749	32808
25	O	32810	32869
25	O	32871	32930
25	O	32932	32991
25	O	32993	33052
25	O	33054	33113
25	O	33115	33174
25	O	33176	33235
25	O	33237	33296
25	O	33298	33357
25	O	33359	33418
25	O	33420	33479
25	O	33481	33540
25	O	33542	33601
25	O	33603	33662
25	O	33664	33720
25	O	33722	33781
25	O	33783	33842
25	O	33844	33903
25	O	33905	33964
25	O	33966	34025
25	O	34027	34086
25	O	34088	34147
25	O	34149	34208
25	O	34210	34269
25	O	34271	34330
25	O	34332	34391
25	O	34393	34452
25	O	34454	34513
25	O	34515	34574
25	O	34576	34635
25	O	34637	34696
25	O	34698	34757
25	O	34759	34818
1	I	34820	34859
1	I	34861	34900
1	I	34902	34941
1	I	34943	34982
1	I	34984	35023
1	I	35025	35064
1	I	35066	35105
1	I	35107	35146
1	I	35148	35187
1	I	35189	35228
1	I	35230	35269
1	I	35271	35310
1	I	35312	35351
1	I	35353	35392
1	I	35394	35433
1	I	35435	35468
1	O	35470	35504
1	O	35506	35540
1	O	35542	35576
1	O	35578	35612
1	O	35614	35648
1	O	35650	35684
1	O	35686	35720
1	O	35722	35756
1	O	35758	35792
1	O	35794	35828
1	O	35830	35864
1	O	35866	35900
1	O	35902	35936
1	O	35938	35972
1	O	35974	36008
1	O	36010	36044
K20	O	36046	36062
K20	I	36064	36080
25B	O	36082	36127
25B	I	36129	36172
35	O	36174	36213
35	O	36215	36254
35	O	36256	36295
35	O	36297	36336
35	O	36338	36377
35	O	36379	36418
35	O	36420	36459
35	O	36461	36500
35	O	36502	36541
35	O	36543	36582
35	O	36584	36623
35	O	36625	36664
35	O	36666	36705
35	O	36707	36746
35	O	36748	36787
35	O	36789	36828
35	O	36830	36869
35	O	36871	36910
35	O	36912	36951
35	O	36953	36992
35	O	36994	37033
35	O	37035	37074
35	O	37076	37115
35	O	37117	37193
35	O	37195	37271
35	O	37273	37349
35	O	37351	37427
35	O	37429	37505
35	O	37507	37583
35	O	37585	37661
35	O	37663	37739
35	O	37741	37817
35	O	37819	37895
35	O	37897	37973
35	O	37975	38051
35	O	38053	38129
35	O	38131	38207
35	O	38209	38285
35	O	38287	38363
35	O	38365	38441
35	O	38443	38519
35	O	38521	38597
35	O	38599	38675
35	O	38677	38753
35	O	38755	38831
35	O	38833	38909
35	O	38911	38987
35	O	38989	39065
35	O	39067	39143
35	O	39145	39221
35	O	39223	39299
35	O	39301	39377
35	O	39379	39455
35	O	39457	39533
35	O	39535	39611
35	O	39613	39689
35	O	39691	39767
35	O	39769	39845
35	O	39847	39923
35	O	39925	40001
35	O	40003	40079
35	O	40081	40157
35	O	40159	40235
35	O	40237	40313
35	O	40315	40391
35	O	40393	40469
35	O	40471	40548
35	O	40550	40592
35	I	40594	40637
35	I	40639	40682
35	I	40684	40727
35	I	40729	40772
35	I	40774	40817
35	I	40819	40862
35	I	40864	40907
35	I	40909	40952
35	I	40954	40997
35	I	40999	41042
35	I	41044	41087
35	I	41089	41132
35	I	41134	41177
35	I	41179	41222
35	I	41224	41267
35	I	41269	41312
35	I	41314	41357
35	I	41359	41402
35	I	41404	41447
35	I	41449	41492
35	I	41494	41537
35	I	41539	41582
35	I	41584	41627
35	I	41629	41710
35	I	41712	41793
35	I	41795	41872
35	I	41874	41951
35	I	41953	42030
35	I	42032	42109
35	I	42111	42188
35	I	42190	42267
35	I	42269	42346
35	I	42348	42425
35	I	42427	42504
35	I	42506	42583
35	I	42585	42662
35	I	42664	42741
35	I	42743	42820
35	I	42822	42899
35	I	42901	42978
35	I	42980	43057
35	I	43059	43136
35	I	43138	43215
35	I	43217	43294
35	I	43296	43373
35	I	43375	43452
35	I	43454	43531
35	I	43533	43610
35	I	43612	43689
35	I	43691	43768
35	I	43770	43847
35	I	43849	43926
35	I	43928	44005
35	I	44007	44084
35	I	44086	44163
35	I	44165	44242
35	I	44244	44321
35	I	44323	44400
35	I	44402	44479
35	I	44481	44558
35	I	44560	44637
35	I	44639	44716
35	I	44718	44795
35	I	44797	44874
35	I	44876	44953
35	I	44955	45032
35	I	45034	45115
35	I	45117	45177
35	I	45179	45239
35B	I	45241	45283
35B	I	45285	45327
35B	I	45329	45371
38A	O	45373	45385
48	O	45387	45412
48	O	45414	45441
48	O	45443	45496
48A	O	45498	45609
48A	O	45611	45722
48A	O	45724	45835
48A	O	45837	45948
48A	O	45950	46061
48A	O	46063	46094
85A	O	46096	46170
85A	O	46172	46246
85A	I	46248	46326
85A	I	46328	46406
96A	O	46408	46470
96A	O	46472	46497
96A	O	46499	46556
96A	I	46558	46617
96A	I	46619	46636
194	O	46638	46726
194	O	46728	46816
194	O	46818	46906
194	O	46908	46996
194	O	46998	47086
194	O	47088	47176
194	O	47178	47266
194	O	47268	47356
194	O	47358	47446
194	O	47448	47536
194	O	47538	47626
194	O	47628	47716
194	O	47718	47806
194	O	47808	47896
194	O	47898	47986
194	O	47988	48076
194	O	48078	48166
194	O	48168	48256
194	O	48258	48346
194	O	48348	48436
194	O	48438	48526
194	O	48528	48616
194	O	48618	48706
194	O	48708	48796
194	O	48798	48886
194	O	48888	48976
194	O	48978	49066
194	O	49068	49156
194	O	49158	49246
194	O	49248	49336
194	O	49338	49426
194	O	49428	49516
194	O	49518	49606
194	O	49608	49696
194	O	49698	49786
194	O	49788	49876
194	O	49878	49966
194	O	49968	50056
194	O	50058	50146
194	O	50148	50236
194	O	50238	50326
194	O	50328	50416
194	O	50418	50506
194	O	50508	50596
194	O	50598	50686
194	O	50688	50776
194	O	50778	50866
194	O	50868	50957
194	O	50959	51041
194	O	51043	51125
194	O	51127	51209
194	I	51211	51242
194	I	51244	51275
194	I	51277	51314
194	I	51316	51400
194	I	51402	51486
194	I	51488	51572
194	I	51574	51658
194	I	51660	51744
194	I	51746	51830
194	I	51832	51916
194	I	51918	52002
194	I	52004	52088
194	I	52090	52174
194	I	52176	52260
194	I	52262	52346
194	I	52348	52432
194	I	52434	52518
194	I	52520	52604
194	I	52606	52690
194	I	52692	52776
194	I	52778	52862
194	I	52864	52948
194	I	52950	53034
194	I	53036	53120
194	I	53122	53206
194	I	53208	53292
194	I	53294	53378
194	I	53380	53464
194	I	53466	53550
194	I	53552	53636
194	I	53638	53722
194	I	53724	53808
194	I	53810	53894
194	I	53896	53980
194	I	53982	54066
194	I	54068	54152
194	I	54154	54238
194	I	54240	54324
194	I	54326	54410
194	I	54412	54496
194	I	54498	54582
194	I	54584	54668
194	I	54670	54754
194	I	54756	54840
194	I	54842	54926
194	I	54928	55012
194	I	55014	55098
194	I	55100	55184
194	I	55186	55270
194	I	55272	55352
194	I	55354	55438
409	O	55440	55517
409	O	55519	55596
409	O	55598	55675
409	O	55677	55754
409	O	55756	55833
409	O	55835	55912
409	O	55914	55991
409	O	55993	56070
409	O	56072	56149
409	O	56151	56228
409	O	56230	56307
409	O	56309	56386
409	O	56388	56465
409	O	56467	56544
409	O	56546	56624
409	O	56626	56704
409	O	56706	56784
409	O	56786	56864
409	O	56866	56944
409	O	56946	57024
409	O	57026	57104
409	O	57106	57184
409	O	57186	57254
409	I	57256	57327
409	I	57329	57400
409	I	57402	57473
409	I	57475	57546
409	I	57548	57619
409	I	57621	57692
409	I	57694	57765
409	I	57767	57838
409	I	57840	57911
409	I	57913	57984
409	I	57986	58057
409	I	58059	58130
409	I	58132	58203
409	I	58205	58276
409	I	58278	58340
409	I	58342	58415
409	I	58417	58490
409	I	58492	58565
409	I	58567	58640
409	I	58642	58715
409	I	58717	58790
409	I	58792	58865
409	I	58867	58940
409	I	58942	59015
536	O	59017	59045
536	I	59047	59073
46	O	59075	59181
46	O	59183	59289
46	O	59291	59397
46	O	59399	59505
46	O	59507	59613
46	O	59615	59721
46	O	59723	59829
46	O	59831	59937
46	O	59939	60045
46	O	60047	60153
46	O	60155	60261
46	O	60263	60369
46	O	60371	60477
46	O	60479	60585
46	O	60587	60693
46	O	60695	60801
46	O	60803	60909
46	O	60911	61017
46	O	61019	61125
46	O	61127	61233
46	O	61235	61341
46	O	61343	61449
46	O	61451	61515
46	O	61517	61581
46	I	61583	61691
46	I	61693	61801
46	I	61803	61911
46	I	61913	62021
46	I	62023	62131
46	I	62133	62241
46	I	62243	62351
46	I	62353	62461
46	I	62463	62571
46	I	62573	62681
46	I	62683	62791
46	I	62793	62901
46	I	62903	63011
46	I	63013	63121
46	I	63123	63231
46	I	63233	63341
46	I	63343	63451
46	I	63453	63561
46	I	63563	63671
46	I	63673	63781
46	I	63783	63891
46	I	63893	64001
46	I	64003	64088
97	O	64090	64177
97	O	64179	64266
97	O	64268	64355
97	O	64357	64444
97	O	64446	64529
97	I	64531	64614
97	I	64616	64699
97	I	64701	64784
97	I	64786	64865
97	I	64867	64946
97	I	64948	65027
257	O	65029	65056
257	I	65058	65081
25A	O	65083	65120
25A	I	65122	65161
36	O	65163	65218
36	O	65220	65275
36	O	65277	65331
36	O	65333	65387
36	O	65389	65443
36	O	65445	65499
36	O	65501	65555
36	O	65557	65611
36	O	65613	65667
36	O	65669	65723
36	O	65725	65779
36	O	65781	65835
36	O	65837	65891
36	O	65893	65947
36	O	65949	66003
36	O	66005	66059
36	O	66061	66115
36	O	66117	66171
36	O	66173	66227
36	O	66229	66283
36	O	66285	66339
36	O	66341	66395
36	O	66397	66451
36	O	66453	66507
36	O	66509	66563
36	O	66565	66619
36	O	66621	66675
36	O	66677	66731
36	O	66733	66787
36	O	66789	66843
36	O	66845	66899
36	O	66901	66955
36	O	66957	67011
36	O	67013	67067
36	O	67069	67123
36	O	67125	67179
36	O	67181	67235
36	O	67237	67291
36	O	67293	67347
36	O	67349	67403
36	O	67405	67459
36	I	67461	67518
36	I	67520	67577
36	I	67579	67636
36	I	67638	67695
36	I	67697	67754
36	I	67756	67813
36	I	67815	67872
36	I	67874	67931
36	I	67933	67990
36	I	67992	68049
36	I	68051	68108
36	I	68110	68167
36	I	68169	68226
36	I	68228	68285
36	I	68287	68344
36	I	68346	68403
36	I	68405	68462
36	I	68464	68521
36	I	68523	68580
36	I	68582	68639
36	I	68641	68698
36	I	68700	68757
36	I	68759	68816
36	I	68818	68875
36	I	68877	68934
36	I	68936	68993
36	I	68995	69052
36	I	69054	69111
36	I	69113	69170
36	I	69172	69229
36	I	69231	69288
36	I	69290	69347
36	I	69349	69406
36	I	69408	69465
36	I	69467	69524
36	I	69526	69583
36	I	69585	69642
36	I	69644	69701
47	O	69703	69766
47	O	69768	69839
47	O	69841	69912
47	O	69914	69985
47	O	69987	70058
47	O	70060	70131
47	O	70133	70204
47	O	70206	70277
47	O	70279	70350
47	O	70352	70423
47	O	70425	70496
47	O	70498	70569
47	O	70571	70642
47	O	70644	70715
47	O	70717	70788
47	O	70790	70861
47	O	70863	70934
47	O	70936	71007
47	O	71009	71080
47	O	71082	71153
47	O	71155	71226
47	O	71228	71299
47	I	71301	71351
47	I	71353	71419
47	I	71421	71508
47	I	71510	71597
47	I	71599	71686
47	I	71688	71775
47	I	71777	71864
47	I	71866	71953
47	I	71955	72042
47	I	72044	72131
47	I	72133	72220
47	I	72222	72309
47	I	72311	72398
47	I	72400	72487
47	I	72489	72576
47	I	72578	72665
47	I	72667	72754
47	I	72756	72843
47	I	72845	72932
47	I	72934	73021
47	I	73023	73110
59	O	73112	73178
59	O	73180	73246
59	O	73248	73314
59	O	73316	73382
59	O	73384	73450
59	O	73452	73518
59	O	73520	73586
59	O	73588	73654
59	O	73656	73722
59	O	73724	73790
59	O	73792	73858
59	O	73860	73926
59	O	73928	73994
59	O	73996	74062
59	O	74064	74130
59	O	74132	74198
59	O	74200	74266
59	O	74268	74334
59	O	74336	74402
59	O	74404	74470
59	O	74472	74538
59	O	74540	74606
59	O	74608	74674
59	O	74676	74742
59	O	74744	74810
59	I	74812	74878
59	I	74880	74946
59	I	74948	75014
59	I	75016	75082
59	I	75084	75150
59	I	75152	75218
59	I	75220	75286
59	I	75288	75354
59	I	75356	75422
59	I	75424	75490
59	I	75492	75558
59	I	75560	75626
59	I	75628	75694
59	I	75696	75762
59	I	75764	75830
59	I	75832	75898
59	I	75900	75966
59	I	75968	76034
59	I	76036	76102
59	I	76104	76170
59	I	76172	76238
59	I	76240	76306
59	I	76308	76374
59	I	76376	76442
59	I	76444	76510
303	O	76512	76573
303	O	76575	76636
430	O	76638	76716
430	O	76718	76796
430	O	76798	76876
430	O	76878	76956
430	O	76958	77036
430	O	77038	77116
430	O	77118	77196
430	O	77198	77276
430	O	77278	77356
430	O	77358	77436
430	O	77438	77516
430	O	77518	77596
430	I	77598	77673
430	I	77675	77750
430	I	77752	77827
430	I	77829	77904
430	I	77906	77981
430	I	77983	78058
430	I	78060	78135
430	I	78137	78212
430	I	78214	78289
430	I	78291	78366
430	I	78368	78443
430	I	78445	78520
496	O	78522	78615
496	O	78617	78710
496	O	78712	78805
496	O	78807	78900
496	O	78902	78995
496	O	78997	79090
496	O	79092	79185
496	O	79187	79280
496	O	79282	79375
496	O	79377	79470
496	O	79472	79565
496	O	79567	79660
496	O	79662	79755
496	O	79757	79850
496	O	79852	79945
496	O	79947	80040
496	O	80042	80135
496	O	80137	80230
496	O	80232	80325
496	O	80327	80420
496	O	80422	80515
496	O	80517	80610
496	O	80612	80705
496	O	80707	80800
496	O	80802	80895
496	O	80897	80990
496	O	80992	81085
496	O	81087	81180
496	O	81182	81275
496	O	81277	81370
496	O	81372	81465
496	O	81467	81560
496	O	81562	81655
496	O	81657	81750
496	O	81752	81845
496	O	81847	81909
496	O	81911	81973
496	O	81975	82037
496	O	82039	82101
496	O	82103	82165
496	O	82167	82229
496	O	82231	82293
496	O	82295	82357
496	O	82359	82421
496	O	82423	82485
496	O	82487	82549
496	O	82551	82613
496	O	82615	82677
496	O	82679	82741
496	O	82743	82805
496	O	82807	82869
496	O	82871	82933
496	O	82935	82997
496	O	82999	83061
496	O	83063	83125
496	O	83127	83189
496	O	83191	83253
496	O	83255	83317
496	O	83319	83381
496	O	83383	83445
496	O	83447	83509
496	O	83511	83573
496	O	83575	83637
496	O	83639	83696
496	O	83698	83755
496	O	83757	83814
496	O	83816	83865
496	O	83867	83916
496	O	83918	83967
496	O	83969	84018
496	O	84020	84069
496	O	84071	84120
496	O	84122	84171
496	O	84173	84222
496	O	84224	84273
496	O	84275	84324
496	O	84326	84375
496	O	84377	84426
496	O	84428	84477
496	O	84479	84528
496	O	84530	84579
496	O	84581	84630
496	I	84632	84722
496	I	84724	84814
496	I	84816	84906
496	I	84908	84998
496	I	85000	85090
496	I	85092	85182
496	I	85184	85274
496	I	85276	85366
496	I	85368	85458
496	I	85460	85550
496	I	85552	85642
496	I	85644	85734
496	I	85736	85826
496	I	85828	85918
496	I	85920	86010
496	I	86012	86102
496	I	86104	86194
496	I	86196	86286
496	I	86288	86378
496	I	86380	86470
496	I	86472	86562
496	I	86564	86654
496	I	86656	86746
496	I	86748	86838
496	I	86840	86930
496	I	86932	87022
496	I	87024	87114
496	I	87116	87206
496	I	87208	87298
496	I	87300	87390
496	I	87392	87482
496	I	87484	87574
496	I	87576	87666
496	I	87668	87758
496	I	87760	87850
496	I	87852	87913
496	I	87915	87976
496	I	87978	88039
496	I	88041	88102
496	I	88104	88165
496	I	88167	88228
496	I	88230	88291
496	I	88293	88354
496	I	88356	88417
496	I	88419	88480
496	I	88482	88543
496	I	88545	88606
496	I	88608	88669
496	I	88671	88732
496	I	88734	88795
496	I	88797	88858
496	I	88860	88921
496	I	88923	88984
496	I	88986	89047
496	I	89049	89110
496	I	89112	89173
496	I	89175	89236
496	I	89238	89299
496	I	89301	89362
496	I	89364	89425
496	I	89427	89488
496	I	89490	89551
496	I	89553	89614
496	I	89616	89673
496	I	89675	89732
496	I	89734	89791
496	I	89793	89850
496	I	89852	89909
496	I	89911	89968
496	I	89970	90002
496	I	90004	90052
496	I	90054	90102
496	I	90104	90152
496	I	90154	90202
496	I	90204	90252
496	I	90254	90302
496	I	90304	90352
496	I	90354	90402
496	I	90404	90452
496	I	90454	90502
38	O	90504	90584
38	O	90586	90666
38	O	90668	90748
38	O	90750	90830
38	O	90832	90912
38	O	90914	90994
38	O	90996	91076
38	O	91078	91158
38	O	91160	91240
38	O	91242	91322
85	O	91324	91421
85	O	91423	91520
85	I	91522	91623
85	I	91625	91726
408	O	91728	91807
408	O	91809	91888
408	O	91890	91960
408	O	91962	92042
408	O	92044	92124
408	O	92126	92206
408	O	92208	92288
408	O	92290	92370
408	O	92372	92452
408	O	92454	92534
408	O	92536	92616
408	O	92618	92698
408	O	92700	92788
408	I	92790	92866
408	I	92868	92944
408	I	92946	93024
408	I	93026	93104
408	I	93106	93184
408	I	93186	93264
408	I	93266	93344
408	I	93346	93424
408	I	93426	93504
408	I	93506	93584
408	I	93586	93664
408	I	93666	93744
59	O	93746	93791
59	O	93793	93838
59	O	93840	93885
59	O	93887	93932
59	O	93934	93979
59	O	93981	94026
59	O	94028	94073
59	O	94075	94120
59	O	94122	94167
59	O	94169	94214
59	O	94216	94261
59	O	94263	94308
59	O	94310	94355
59	O	94357	94402
59	O	94404	94449
59	O	94451	94496
59	O	94498	94543
59	O	94545	94590
59	O	94592	94637
59	O	94639	94684
59	O	94686	94731
59	O	94733	94778
59	O	94780	94825
59	O	94827	94872
59	O	94874	94919
59	I	94921	94953
59	I	94955	94987
59	I	94989	95021
59	I	95023	95055
59	I	95057	95089
59	I	95091	95123
